   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -11355.1371119330240588730966137278490      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -10825.8661176478702344959935392758825      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -9647.73062300128813532287365993836342      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -8597.68495765276621425572189872650960      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -7661.79947283153175060703357164870154      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -6827.65935600275998182235045778307625      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -6084.19989384803375492764575726016877      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -5421.55965024213283371297767317458034      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -4830.94961098710867419898770299670567      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -4304.53655893376882752666830424928689      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -3835.33913194929017992905545168926210      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -3417.13518448334272469501275193776377      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -3044.37922347699013297961933553883760      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -2712.12882303904122750954429600007520      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -2415.97904145731535823253585105868675      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -2152.00397029840705350036669579046645      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -1916.70463998801650346824864515841868      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -1706.96259061054757037878806368862152      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -1519.99849184069271555248172531784358      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -1353.33526291863802699547809573418751      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -1204.76520329336630445884958397234937      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -1072.32069777766508128643207559463415      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -954.248107490045041229668063622228407      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -848.984500132231018983500863462391846      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -755.136910827145742479180006715959250      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -671.463858321306735461259671290744654      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -596.858871282872282632337177199802274      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -530.335806099320360371418344752590496      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -471.015761350856114280567323696151545      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -418.115415322560299473883359782757690      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -370.936631801150604574670050488102483      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -328.857196231594028911813756474301669      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -291.322559307996939600822390795756778      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -257.838478441240218914362862803228541      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -227.964459460105801847209994270437719      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -201.307911521253141234541054704963336      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -177.518937667252256091877225603107090      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -156.285691906543532643479143417475234      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -137.330241206596217021396485541745422      
   1.00000000000000000000000000000000000         4.00000000000000000000000000000000000        -120.404877491428918026244098544727825      
