  1   1     2.50    -4.00
  2  13     3.00    -2.70
  3  25     3.50    -1.40
  4  37     4.00    -0.10
  5  49     4.50     1.20
  6  61     5.00     2.50
  7  73     5.50     3.80
  8  85     6.00     5.10
  9  97     6.50     6.40
 10 109     7.00     7.70
 11 121     7.50     9.00
