  1   6     2.50     2.50
  2  18     3.00     3.80
  3  30     3.50     5.10
  4  42     4.00     6.40
  5  54     4.50     7.70
  6  66     5.00     9.00
  7  78     6.00    -4.00
  8  90     6.50    -2.70
  9 102     7.00    -1.40
 10 114     7.50    -0.10
